,support,itemsets,length
9362,0.004545454545454545,"frozenset({'fro_very_low', 'd_very_low', 'dp_low', 'm_high'})",4
9363,0.004545454545454545,"frozenset({'fro_very_low', 'CH1', 'dp_low', 'm_high'})",4
9364,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'R3'})",5
9365,0.0022727272727272726,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'CH1', 'R3'})",5
9366,0.0022727272727272726,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'R3'})",5
9367,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'CH1', 'R3'})",6
9368,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'R3'})",6
9369,0.0022727272727272726,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",6
9370,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",7
9371,0.0022727272727272726,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'g_medium', 'R3'})",5
9372,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'g_medium'})",5
9373,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'g_medium', 'R3'})",6
9374,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'd_very_low'})",5
9375,0.004545454545454545,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1'})",5
9376,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'CH1'})",5
9377,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1'})",6
9378,0.004545454545454545,"frozenset({'CH2', 'dp_low', 'R3', 'm_high'})",4
9379,0.004545454545454545,"frozenset({'fre_very_low', 'CH2', 'dp_low', 'm_high'})",4
9380,0.0022727272727272726,"frozenset({'fro_very_low', 'CH2', 'dp_low', 'm_high'})",4
9381,0.0022727272727272726,"frozenset({'g_medium', 'CH2', 'dp_low', 'm_high'})",4
9382,0.0022727272727272726,"frozenset({'g_high', 'CH2', 'dp_low', 'm_high'})",4
9383,0.0022727272727272726,"frozenset({'d_very_low', 'CH2', 'dp_low', 'm_high'})",4
9384,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'R3'})",5
9385,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'fro_very_low', 'm_high'})",5
9386,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'fro_very_low', 'm_high', 'R3'})",5
9387,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'fro_very_low', 'm_high', 'R3'})",6
9388,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'fro_very_low', 'm_high', 'g_medium'})",5
9389,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_medium'})",5
9390,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'g_medium', 'R3'})",5
9391,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'fro_very_low', 'm_high', 'g_medium'})",6
9392,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'fro_very_low', 'm_high', 'g_medium', 'R3'})",6
9393,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_medium', 'R3'})",6
9394,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'fro_very_low', 'm_high', 'g_medium', 'R3'})",7
9395,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_high'})",5
9396,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'g_high', 'R3'})",5
9397,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_high', 'R3'})",6
9398,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'g_high', 'd_very_low'})",5
9399,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_very_low'})",5
9400,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'd_very_low', 'R3'})",5
9401,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_high', 'd_very_low'})",6
9402,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'g_high', 'd_very_low', 'R3'})",6
9403,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_very_low', 'R3'})",6
9404,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'g_high', 'd_very_low', 'R3'})",7
9405,0.004545454545454545,"frozenset({'g_medium', 'd_low', 'dp_low', 'm_high'})",4
9406,0.004545454545454545,"frozenset({'d_low', 'dp_low', 'R3', 'm_high'})",4
9407,0.004545454545454545,"frozenset({'fre_very_low', 'd_low', 'dp_low', 'm_high'})",4
9408,0.0022727272727272726,"frozenset({'CH2', 'd_low', 'dp_low', 'm_high'})",4
9409,0.0022727272727272726,"frozenset({'fro_very_low', 'd_low', 'dp_low', 'm_high'})",4
9410,0.0022727272727272726,"frozenset({'fro_medium', 'd_low', 'dp_low', 'm_high'})",4
9411,0.0022727272727272726,"frozenset({'d_low', 'CH1', 'dp_low', 'm_high'})",4
9412,0.004545454545454545,"frozenset({'dp_low', 'm_high', 'd_low', 'g_medium', 'R3'})",5
9413,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_low', 'R3'})",5
9414,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_low', 'g_medium'})",5
9415,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_low', 'g_medium', 'R3'})",6
9416,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_low'})",5
9417,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'd_low', 'R3'})",5
9418,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'd_low', 'g_medium'})",5
9419,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_low', 'R3'})",6
9420,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_low', 'g_medium'})",6
9421,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'd_low', 'g_medium', 'R3'})",6
9422,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'd_low', 'g_medium', 'R3'})",7
9423,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low'})",5
9424,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'm_high', 'd_low'})",5
9425,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'fro_very_low', 'd_low', 'R3'})",5
9426,0.0022727272727272726,"frozenset({'dp_low', 'fro_very_low', 'm_high', 'd_low', 'g_medium'})",5
9427,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low'})",6
9428,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'R3'})",6
9429,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'g_medium'})",6
9430,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'fro_very_low', 'd_low', 'R3'})",6
9431,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'fro_very_low', 'd_low', 'g_medium'})",6
9432,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'fro_very_low', 'd_low', 'g_medium', 'R3'})",6
9433,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'R3'})",7
9434,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'g_medium'})",7
9435,0.0022727272727272726,"frozenset({'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'g_medium', 'R3'})",7
9436,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'fro_very_low', 'd_low', 'g_medium', 'R3'})",7
9437,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'CH2', 'm_high', 'fro_very_low', 'd_low', 'g_medium', 'R3'})",8
9438,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low'})",5
9439,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'd_low', 'R3'})",5
9440,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'd_low', 'g_medium'})",5
9441,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low', 'R3'})",6
9442,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low', 'g_medium'})",6
9443,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'd_low', 'g_medium', 'R3'})",6
9444,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low', 'g_medium', 'R3'})",7
9445,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'd_low', 'CH1'})",5
9446,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_low', 'CH1'})",5
9447,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'd_low', 'CH1', 'R3'})",5
9448,0.0022727272727272726,"frozenset({'dp_low', 'CH1', 'm_high', 'd_low', 'g_medium'})",5
9449,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low', 'CH1'})",6
9450,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'd_low', 'CH1', 'R3'})",6
9451,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'CH1', 'd_low', 'g_medium'})",6
9452,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_low', 'CH1', 'R3'})",6
9453,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'CH1', 'd_low', 'g_medium'})",6
9454,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'CH1', 'd_low', 'g_medium', 'R3'})",6
9455,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'd_low', 'CH1', 'R3'})",7
9456,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_medium', 'm_high', 'd_low', 'CH1'})",7
9457,0.0022727272727272726,"frozenset({'dp_low', 'g_medium', 'fro_medium', 'm_high', 'd_low', 'CH1', 'R3'})",7
9458,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'm_high', 'd_low', 'CH1', 'R3'})",7
9459,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_medium', 'm_high', 'd_low', 'CH1', 'R3'})",8
9460,0.006818181818181818,"frozenset({'fre_very_low', 'd_very_low', 'dp_low', 'm_high'})",4
9461,0.004545454545454545,"frozenset({'d_very_low', 'dp_low', 'R3', 'm_high'})",4
9462,0.004545454545454545,"frozenset({'CH1', 'd_very_low', 'dp_low', 'm_high'})",4
9463,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_very_low', 'R3'})",5
9464,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",5
9465,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",6
9466,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'd_very_low', 'CH1'})",5
9467,0.0022727272727272726,"frozenset({'g_high', 'd_very_low', 'dp_low', 'm_high'})",4
9468,0.0022727272727272726,"frozenset({'g_high', 'dp_low', 'R3', 'm_high'})",4
9469,0.0022727272727272726,"frozenset({'g_high', 'fre_very_low', 'dp_low', 'm_high'})",4
9470,0.0022727272727272726,"frozenset({'g_high', 'CH1', 'dp_low', 'm_high'})",4
9471,0.0022727272727272726,"frozenset({'dp_low', 'm_high', 'g_high', 'd_very_low', 'R3'})",5
9472,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'g_high', 'R3'})",5
9473,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'g_high', 'd_very_low'})",5
9474,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'm_high', 'g_high', 'd_very_low', 'R3'})",6
9475,0.00909090909090909,"frozenset({'fre_very_low', 'CH1', 'dp_low', 'm_high'})",4
9476,0.004545454545454545,"frozenset({'fro_very_low', 'g_low', 'dp_low', 'm_high'})",4
9477,0.004545454545454545,"frozenset({'g_low', 'd_very_low', 'dp_low', 'm_high'})",4
9478,0.004545454545454545,"frozenset({'g_low', 'CH1', 'dp_low', 'm_high'})",4
9479,0.004545454545454545,"frozenset({'g_low', 'fre_very_low', 'dp_low', 'm_high'})",4
9480,0.0022727272727272726,"frozenset({'g_low', 'dp_low', 'R3', 'm_high'})",4
9481,0.004545454545454545,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low'})",5
9482,0.004545454545454545,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'CH1'})",5
9483,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high'})",5
9484,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'R3'})",5
9485,0.004545454545454545,"frozenset({'dp_low', 'g_low', 'm_high', 'd_very_low', 'CH1'})",5
9486,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'd_very_low'})",5
9487,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'm_high', 'd_very_low', 'R3'})",5
9488,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'CH1'})",5
9489,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'm_high', 'CH1', 'R3'})",5
9490,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'R3'})",5
9491,0.004545454545454545,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1'})",6
9492,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low'})",6
9493,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'R3'})",6
9494,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'CH1'})",6
9495,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'CH1', 'R3'})",6
9496,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'R3'})",6
9497,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'd_very_low', 'CH1'})",6
9498,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",6
9499,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'd_very_low', 'R3'})",6
9500,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'CH1', 'R3'})",6
9501,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1'})",7
9502,0.0022727272727272726,"frozenset({'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",7
9503,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'R3'})",7
9504,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'CH1', 'R3'})",7
9505,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",7
9506,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_low', 'fro_very_low', 'm_high', 'd_very_low', 'CH1', 'R3'})",8
9507,0.004545454545454545,"frozenset({'fro_medium', 'g_medium', 'dp_low', 'm_high'})",4
9508,0.004545454545454545,"frozenset({'fro_medium', 'CH1', 'dp_low', 'm_high'})",4
9509,0.004545454545454545,"frozenset({'fro_medium', 'fre_very_low', 'dp_low', 'm_high'})",4
9510,0.0022727272727272726,"frozenset({'fro_medium', 'dp_low', 'R3', 'm_high'})",4
9511,0.004545454545454545,"frozenset({'dp_low', 'g_medium', 'fro_medium', 'm_high', 'CH1'})",5
9512,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'g_medium'})",5
9513,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'g_medium', 'R3'})",5
9514,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'CH1'})",5
9515,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'm_high', 'CH1', 'R3'})",5
9516,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'R3'})",5
9517,0.004545454545454545,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_medium', 'm_high', 'CH1'})",6
9518,0.0022727272727272726,"frozenset({'dp_low', 'fro_medium', 'CH1', 'm_high', 'g_medium', 'R3'})",6
9519,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'g_medium', 'R3'})",6
9520,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'fro_medium', 'm_high', 'CH1', 'R3'})",6
9521,0.0022727272727272726,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_medium', 'm_high', 'CH1', 'R3'})",7
9522,0.075,"frozenset({'CH1', 'dp_low', 'R3'})",3
9523,0.045454545454545456,"frozenset({'d_very_low', 'CH1', 'dp_low'})",3
9524,0.04090909090909091,"frozenset({'d_very_low', 'dp_low', 'R3'})",3
9525,0.038636363636363635,"frozenset({'fro_very_low', 'd_very_low', 'dp_low'})",3
9526,0.031818181818181815,"frozenset({'fre_very_low', 'd_very_low', 'dp_low'})",3
9527,0.020454545454545454,"frozenset({'d_very_low', 'dp_low', 'g_medium'})",3
9528,0.03636363636363636,"frozenset({'d_very_low', 'CH1', 'dp_low', 'R3'})",4
9529,0.03409090909090909,"frozenset({'fro_very_low', 'd_very_low', 'CH1', 'dp_low'})",4
9530,0.029545454545454545,"frozenset({'fro_very_low', 'd_very_low', 'dp_low', 'R3'})",4
9531,0.02727272727272727,"frozenset({'dp_low', 'fro_very_low', 'd_very_low', 'CH1', 'R3'})",5
9532,0.02727272727272727,"frozenset({'fre_very_low', 'd_very_low', 'CH1', 'dp_low'})",4
9533,0.025,"frozenset({'fre_very_low', 'fro_very_low', 'd_very_low', 'dp_low'})",4
9534,0.025,"frozenset({'fre_very_low', 'd_very_low', 'dp_low', 'R3'})",4
9535,0.022727272727272728,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'd_very_low', 'CH1'})",5
9536,0.022727272727272728,"frozenset({'fre_very_low', 'dp_low', 'd_very_low', 'CH1', 'R3'})",5
9537,0.01818181818181818,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'd_very_low', 'R3'})",5
9538,0.01818181818181818,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'd_very_low', 'CH1', 'R3'})",6
9539,0.01818181818181818,"frozenset({'g_medium', 'd_very_low', 'dp_low', 'R3'})",4
9540,0.015909090909090907,"frozenset({'fro_very_low', 'd_very_low', 'dp_low', 'g_medium'})",4
9541,0.015909090909090907,"frozenset({'d_very_low', 'CH1', 'dp_low', 'g_medium'})",4
9542,0.00909090909090909,"frozenset({'fre_very_low', 'd_very_low', 'dp_low', 'g_medium'})",4
9543,0.013636363636363636,"frozenset({'dp_low', 'fro_very_low', 'd_very_low', 'g_medium', 'R3'})",5
9544,0.015909090909090907,"frozenset({'dp_low', 'CH1', 'd_very_low', 'g_medium', 'R3'})",5
9545,0.011363636363636364,"frozenset({'dp_low', 'g_medium', 'fro_very_low', 'd_very_low', 'CH1'})",5
9546,0.011363636363636364,"frozenset({'dp_low', 'g_medium', 'fro_very_low', 'd_very_low', 'CH1', 'R3'})",6
9547,0.00909090909090909,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'd_very_low', 'g_medium'})",5
9548,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'd_very_low', 'CH1'})",5
9549,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'd_very_low', 'g_medium', 'R3'})",5
9550,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_very_low', 'd_very_low', 'CH1'})",6
9551,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'fro_very_low', 'd_very_low', 'g_medium', 'R3'})",6
9552,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'd_very_low', 'CH1', 'R3'})",6
9553,0.006818181818181818,"frozenset({'fre_very_low', 'dp_low', 'g_medium', 'fro_very_low', 'd_very_low', 'CH1', 'R3'})",7
9554,0.038636363636363635,"frozenset({'m_low', 'CH1', 'dp_low'})",3
9555,0.038636363636363635,"frozenset({'m_low', 'dp_low', 'R3'})",3
9556,0.03409090909090909,"frozenset({'m_low', 'fro_very_low', 'dp_low'})",3
9557,0.025,"frozenset({'m_low', 'fre_very_low', 'dp_low'})",3
9558,0.020454545454545454,"frozenset({'m_low', 'd_very_low', 'dp_low'})",3
9559,0.01818181818181818,"frozenset({'m_low', 'dp_low', 'g_medium'})",3
9560,0.03636363636363636,"frozenset({'m_low', 'CH1', 'dp_low', 'R3'})",4
9561,0.031818181818181815,"frozenset({'m_low', 'fro_very_low', 'dp_low', 'R3'})",4
9562,0.031818181818181815,"frozenset({'m_low', 'fro_very_low', 'CH1', 'dp_low'})",4
9563,0.029545454545454545,"frozenset({'dp_low', 'm_low', 'fro_very_low', 'CH1', 'R3'})",5
9564,0.025,"frozenset({'m_low', 'fre_very_low', 'CH1', 'dp_low'})",4
9565,0.022727272727272728,"frozenset({'m_low', 'fro_very_low', 'fre_very_low', 'dp_low'})",4
9566,0.022727272727272728,"frozenset({'m_low', 'fre_very_low', 'dp_low', 'R3'})",4
9567,0.022727272727272728,"frozenset({'fre_very_low', 'dp_low', 'm_low', 'fro_very_low', 'CH1'})",5
9568,0.022727272727272728,"frozenset({'fre_very_low', 'dp_low', 'm_low', 'CH1', 'R3'})",5
9569,0.020454545454545454,"frozenset({'fre_very_low', 'dp_low', 'm_low', 'fro_very_low', 'R3'})",5
9570,0.020454545454545454,"frozenset({'fre_very_low', 'dp_low', 'm_low', 'fro_very_low', 'CH1', 'R3'})",6
9571,0.020454545454545454,"frozenset({'m_low', 'fro_very_low', 'd_very_low', 'dp_low'})",4
9572,0.020454545454545454,"frozenset({'m_low', 'd_very_low', 'dp_low', 'R3'})",4
9573,0.01818181818181818,"frozenset({'m_low', 'd_very_low', 'CH1', 'dp_low'})",4
9574,0.011363636363636364,"frozenset({'fre_very_low', 'd_very_low', 'dp_low', 'm_low'})",4
9575,0.020454545454545454,"frozenset({'dp_low', 'm_low', 'fro_very_low', 'd_very_low', 'R3'})",5
9576,0.01818181818181818,"frozenset({'dp_low', 'm_low', 'fro_very_low', 'd_very_low', 'CH1'})",5
